sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
8166928,Dairylea Dunkers Jumbo Tubes Cheese Snacks 41g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/dairylea-dunkers-jumbo-tubes-cheese-snacks-41g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8166928/1/640x640.jpg,Cheese dip (7 % fat) with added Calcium and Corn & Potato Snack (29 %).,,41,98,,,,,4.5,,,,,,,,,,,
8115063,Fridge Raiders Slow Roasted Chicken Bites Meal Deal 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/fridge-raiders-slow-roasted-chicken-bites-meal-deal-50g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8115063/1/640x640.jpg,Roast flavour chopped and shaped chicken breast.,,45,95,,,,,4.5,,,,,,,,,,,
8053880,Sainsbury's Carrot & Houmous 100g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-carrot-houmous-100g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8053880/1/640x640.jpg,"Carrot with cooked chickpeas, sesame seed paste, concentrated lemon juice and garlic purée",{'Sesame'},100,92,MEDIUM,LOW,LOW,MEDIUM,4.4,92,5.6,0.6,2.8,2,6.3,3.1,,3,2.6,0.37
8182578,Lindahls High Protein Strawberry Sundae Pro + Kvarg 150g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/lindahls-strawberry-sundae-pro-kvarg-150g,1.40,https://assets.sainsburys-groceries.co.uk/gol/8182578/1/640x640.jpg,Fat Free Quark with Strawberry Flavour and Sweeteners,,150,92,,,,,4.5,,,,,,,,,,,
7614744,Sainsbury's Dried Apricots 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-apricots-40g,0.80,https://assets.sainsburys-groceries.co.uk/gol/7614744/1/640x640.jpg,Partially Rehydrated Dried Apricot,"{' Sulphur Dioxide', 'bold'}",40,91,LOW,LOW,HIGH,LOW,4,91,0.5,0.1,0.1,0.1,19.7,14.6,5.1,3.8,1.1,0.01
7851927,Sainsbury's Trio Of Olives 60g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-trio-of-olives-60g,1.30,https://assets.sainsburys-groceries.co.uk/gol/7851927/1/640x640.jpg,"Pimento stuffed olives, pitted black and pitted green olives in a parsley dressing",,60,90,MEDIUM,MEDIUM,LOW,HIGH,4.5,90,8.9,1.4,6.1,1,1.1,0.5,,1.3,0.7,1.8
7197580,Marmite Rice Cakes 25g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/marmite-rice-cakes-25g,1.00,https://assets.sainsburys-groceries.co.uk/gol/7197580/1/640x640.jpg,Mini Rice Cakes with Marmite Yeast Extract,,25,88,,,,,3,,,,,,,,,,,
7809060,Sainsbury's Food To Go Mango 25g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-food-to-go-mango-25g,0.80,https://assets.sainsburys-groceries.co.uk/gol/7809060/1/640x640.jpg,Dried Sweetened Mango,{'Sulphites'},25,84,LOW,LOW,HIGH,LOW,5,84,0.5,0.1,,,19.6,15.5,,1.2,0.5,0.07
8105838,Sainsbury's Apple & Grape 130g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-apple-grape-130g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8105838/1/640x640.jpg,Apple and grape,,130,81,LOW,LOW,MEDIUM,LOW,4.6,81,0.5,0.1,,,17.9,17.9,0.5,3,0.5,0.01
8178043,Sainsbury's Pineapple & Mango 160g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-pineapple-mango-160g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8178043/1/640x640.jpg,Pineapple and mango,,160,80,LOW,LOW,MEDIUM,LOW,3.9,80,0.5,0.1,,,17.4,17.3,0.5,1.9,1,0.01
8119462,Sainsbury's On the Go Pineapple 160g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-pineapple-160g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8119462/1/640x640.jpg,Pineapple chunks,{'\xa0'},160,73,LOW,LOW,MEDIUM,LOW,4.4,73,0.5,0.1,,,15.6,15.6,,2.6,0.6,0.01
7992360,"Sainsbury's On the Go Apple, Grape & Strawberry 135g",https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-ftg-apple-grape-strawberry-135g,1.35,https://assets.sainsburys-groceries.co.uk/gol/7992360/1/640x640.jpg,"Apple, grape and strawberry",,135,54,LOW,LOW,MEDIUM,LOW,4.4,54,0.5,0.1,,,11.6,11.6,0.5,1,0.6,0.01
8119458,Sainsbury's On the Go Watermelon 160g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-watermelon-160g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8119458/1/640x640.jpg,Watermelon chunks,,160,51,LOW,LOW,MEDIUM,LOW,4.9,51,0.5,0.2,,,10.9,10.9,,0.5,0.7,0.01
8119464,Sainsbury's On the Go Melon Medley 160g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-melon-medley-160g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8119464/1/640x640.jpg,Melon,,160,49,LOW,LOW,MEDIUM,LOW,4.6,49,0.5,0.1,,,10.6,10.6,,1,1,0.13
8046901,Batchelors Big Super Noodles Pot Chicken Flavour 100g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/batchelors-big-super-noodles-chicken-flavour-100g,1.20,https://assets.sainsburys-groceries.co.uk/gol/8046901/1/640x640.jpg,Dried noodles in a chicken flavour seasoning with peas and sweetcorn.,,100,469,MEDIUM,HIGH,LOW,HIGH,3.5,,,,,,,,,,,
8175171,Sainsbury's Mini Pork Pies x2 100g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-mini-pork-pies-x2-100g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8175171/1/640x640.jpg,Seasoned cured pork baked in pastry,"{'Egg', 'Wheat'}",100,380,HIGH,HIGH,LOW,MEDIUM,4.2,380,24.3,9.6,10,3.5,30.3,1.4,28.9,1.6,9.3,0.87
8046912,"Batchelors Big Pasta 'n' Sauce, Cheese & Broccoli 85g",https://www.sainsburys.co.uk/shop/gb/groceries/product/details/batchelors-big-pasta-sauce-cheese-broccoli-85g,1.20,https://assets.sainsburys-groceries.co.uk/gol/8046912/1/640x640.jpg,Dried pasta spirals in a mild cheese sauce mix with broccoli pieces and onion.,,85,324,LOW,LOW,LOW,HIGH,4.2,,,,,,,,,,,
8172326,Sainsbury's Sausage Roll 90g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-sausage-roll-90g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8172326/1/640x640.jpg,Seasoned British pork sausagemeat wrapped in puff pastry,"{'Wheat', 'Milk'}",90,284,MEDIUM,HIGH,LOW,MEDIUM,3.6,284,15.4,6.7,5.8,2.1,27.6,2,25.6,1.7,7.9,0.88
8056842,Sainsbury's On the Go Scotch Egg 113g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-scotch-egg-113g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8056842/1/640x640.jpg,British pork sausagemeat filled with a whole egg and coated in breadcrumbs,"{'Wheat', 'Egg'}",113,281,MEDIUM,MEDIUM,LOW,MEDIUM,4.5,281,18.2,5.4,8.6,3.3,16.3,0.9,15.4,1.2,12.3,0.77
7966371,Kind Protein Dark Chocolate Nut 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kind-protein-dark-chocolate-nut-50g,2.20,https://assets.sainsburys-groceries.co.uk/gol/7966371/1/640x640.jpg,"Mixed Nuts (54%) Protein Bar with Peanuts (38%), Almonds (15%) and Dark Chocolate (15%).",,50,268,,,,,4.6,,,,,,,,,,,
8151352,Discos Salt & Vinegar Grab Bag Crisps 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/discos-salt-vinegar-grab-bag-crisps-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8151352/1/640x640.jpg,Salt & Vinegar Flavour Wheat Snack,,50,262,HIGH,HIGH,LOW,HIGH,4.8,,,,,,,,,,,
7926588,KIND Protein Crunchy Peanut Butter Snack Bar 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kind-protein-crunchy-peanut-butter-50g,2.20,https://assets.sainsburys-groceries.co.uk/gol/7926588/1/640x640.jpg,"Mixed Nuts (54%) Protein Bar with Peanuts (54%), Caramel Flavoured Coating (14%) and Peanut Butter (4%).",,50,256,,,,,5,,,,,,,,,,,
7812480,Walkers Max Zingy Salt & Malt Vinegar Crisps 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-max-zingy-salt-malt-vinegar-crisps-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/7812480/1/640x640.jpg,Zingy Salt and Malt Vinegar Flavour Ridged Potato Crisps,,50,255,HIGH,MEDIUM,LOW,MEDIUM,4,,,,,,,,,,,
6034888,Nik Naks Nice'N'Spicy Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kp-nik-naks-nice-n-spicy-grab-bag-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/6034888/1/640x640.jpg,Nice 'N' Spicy Flavour Corn Snack,,45,255,HIGH,MEDIUM,LOW,HIGH,4.7,,,,,,,,,,,
7812466,Walkers Max Flame Grilled Steak Crisps 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-max-flame-grilled-steak-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/7812466/1/640x640.jpg,Sizzling Flame Grilled Steak Flavour Ridged Potato Crisps,,50,254,HIGH,MEDIUM,LOW,MEDIUM,4.3,,,,,,,,,,,
7999333,Sainsbury's Millionaires Slice 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-millionaires-slice-50g,1.00,https://assets.sainsburys-groceries.co.uk/gol/7999333/1/640x640.jpg,Shortbread with a layer of caramel topped with milk & white chocolate,"{'Sulphur Dioxide', 'Soya', 'Milk', 'Wheat'}",50,254,HIGH,HIGH,HIGH,MEDIUM,4.6,254,13.6,7.3,4.6,1,30.2,21.2,8.9,0.5,2.4,0.24
3165515,Walkers Max Crisps Paprika 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-max-crisps-paprika-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/3165515/1/640x640.jpg,Punchy Paprika Flavour Ridged Potato Crisps,,50,254,HIGH,MEDIUM,LOW,MEDIUM,4.7,,,,,,,,,,,
7999369,Sainsbury's Fruit & Seed Granola 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-fruit-seed-granola-50g,1.00,https://assets.sainsburys-groceries.co.uk/gol/7999369/1/640x640.jpg,"Granola Bars with Dried Apricots, Sweetened Dried Cranberries, Pumpkins Seeds, Sunflower Seeds, Sultanas and Hazelnuts","{'Hazelnuts', 'Milk', 'Sulphites', 'Oats', 'Sulphur Dioxide'}",50,250,HIGH,HIGH,HIGH,LOW,4,250,14.8,5.7,5.6,2.7,24,14,10,2,4.3,0.12
7730980,Yorkie Original Milk Chocolate Bar 46g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/yorkie-original-milk-chocolate-bar-46g-7730980-p,0.95,https://assets.sainsburys-groceries.co.uk/gol/7730980/1/640x640.jpg,Chunky milk chocolate,,46,249,,,,,4.7,,,,,,,,,,,
4037897,Cadbury Boost Chocolate Bar 48.5g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-boost-glucose,1.05,https://assets.sainsburys-groceries.co.uk/gol/4037897/1/640x640.jpg,Milk Chocolate Bar With Caramel (26 %) And Biscuit (3 %) Filling.,,48.5,249,,,,,4.7,,,,,,,,,,,
7557605,Cadbury Starbar Chocolate Bar 49g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-starbar-49g,1.05,https://assets.sainsburys-groceries.co.uk/gol/7557605/1/640x640.jpg,Milk Chocolate With Caramel (30 %) And Peanut (23 %) Centre.,,49,249,,,,,5,,,,,,,,,,,
7976197,Sainsbury's Free From Chocolate Brownie Bar 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-free-from-chocolate-brownie-50g,1.20,https://assets.sainsburys-groceries.co.uk/gol/7976197/1/640x640.jpg,Chocolate brownie slice with dark chocolate chips,{'Egg'},50,245,HIGH,HIGH,HIGH,LOW,4.5,245,14.6,5.1,6.8,2.1,25.1,15.7,9.5,1.5,2.6,0.07
8120244,Kind Maple Pecan Almond Snack Bar 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kind-maple-pecan-almond-snack-bar-40g,1.40,https://assets.sainsburys-groceries.co.uk/gol/8120244/1/640x640.jpg,"Mixed Nuts (82%) Bar with Pecans (28%), Almonds (27%) Peanuts (27%) and Maple Syrup (2%).",,40,240,,,,,4.7,,,,,,,,,,,
3321003,Cadbury Dairy Milk Chocolate Bar 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-dairy-milk-chocolate-45g,1.05,https://assets.sainsburys-groceries.co.uk/gol/3321003/1/640x640.jpg,Milk Chocolate.,,45,240,,,,,4.8,,,,,,,,,,,
8187731,Sainsbury's Falafels x4 80g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-falafels-x4-80g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8187731/1/640x640.jpg,"Falafels made with onions, broad beans, chickpeas and spinach flavoured with coriander and spices",{'Wheat'},80,238,HIGH,LOW,LOW,MEDIUM,2.7,238,15,1.2,9,4.1,16,1,15,7,6.2,0.51
4055334,McCoy's Salt and Malt Vinegar Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mccoys-salt---vinegar-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/4055334/1/640x640.jpg,Salt & Malt Vinegar Flavour Potato Crisps,,45,238,HIGH,MEDIUM,LOW,HIGH,4.6,,,,,,,,,,,
8120205,Walkers Less Salt Lightly Salted Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-less-salt-lightly-salted-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8120205/1/640x640.jpg,Lightly Salted Potato Crisps,,45,237,HIGH,MEDIUM,LOW,MEDIUM,4.7,,,,,,,,,,,
8152056,McCoy's Ridge Cut Cheddar & Onion Flavour Potato Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mccoys-ridge-cut-cheddar-onion-flavour-potato-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8152056/1/640x640.jpg,Cheddar & Onion Flavour Potato Crisps,,45,237,HIGH,MEDIUM,LOW,MEDIUM,4.9,,,,,,,,,,,
8061040,McCoy's Thai Sweet Chicken Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mccoys-thai-sweet-chicken-crisps-475g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8061040/1/640x640.jpg,Thai Sweet Chicken Flavour Potato Crisps,,45,236,HIGH,MEDIUM,LOW,MEDIUM,4.9,,,,,,,,,,,
8170136,McCoy's Steak Flavour Flame Grilled Potato Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mccoys-flame-grilled-steak-flavour-potato-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8170136/1/640x640.jpg,Flame Grilled Steak Flavour Potato Crisps,,45,236,HIGH,MEDIUM,LOW,MEDIUM,4.9,,,,,,,,,,,
7999038,Sainsbury's Double Chocolate Brownie 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-double-chocolate-brownie-50g,1.00,https://assets.sainsburys-groceries.co.uk/gol/7999038/1/640x640.jpg,Chocolate brownie with plain chocolate and milk chocolate,"{'Wheat', 'Milk', 'Soya', 'Egg'}",50,235,HIGH,HIGH,HIGH,LOW,3.7,235,12.7,5.5,5.1,1.5,27,20.5,6.5,0.5,2.8,0.14
8001360,Walkers Ready Salted Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-ready-salted-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8001360/1/640x640.jpg,Ready Salted Potato Crisps,,45,233,HIGH,MEDIUM,LOW,MEDIUM,4.4,,,,,,,,,,,
8120207,Walkers Less Salt Mild Cheese & Onion Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-less-salt-mild-cheese-onion-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8120207/1/640x640.jpg,Mild Cheese & Onion Flavour Potato Crisps,{'Milk'},45,233,HIGH,MEDIUM,LOW,MEDIUM,4.8,,,,,,,,,,,
4019565,Cadbury Picnic Chocolate Bar 48g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-picnic-484g,1.05,https://assets.sainsburys-groceries.co.uk/gol/4019565/1/640x640.jpg,"Milk chocolate with caramel (30 %), peanut (13 %), crispy cereal (10 %) & dried grapes (7 %) centre.",,48,232,,,,,4.7,,,,,,,,,,,
8001456,Walkers Smoky Bacon Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-smoky-bacon-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8001456/1/640x640.jpg,Smoky Bacon Flavour Potato Crisps,,45,231,HIGH,MEDIUM,LOW,MEDIUM,3.9,,,,,,,,,,,
8001354,Walkers Cheese & Onion Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-cheese-onion-crisps-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8001354/1/640x640.jpg,Cheese & Onion Flavour Potato Crisps,,45,230,HIGH,MEDIUM,LOW,MEDIUM,4.1,,,,,,,,,,,
8001432,Walkers Prawn Cocktail Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-prawn-cocktail-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8001432/1/640x640.jpg,Prawn Cocktail Flavour Potato Crisps (with sugar and sweetener),,45,230,HIGH,MEDIUM,LOW,MEDIUM,4.2,,,,,,,,,,,
8001465,Walkers Roast Chicken Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-roast-chicken-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8001465/1/640x640.jpg,Roast Chicken Flavour Potato Crisps,,45,230,HIGH,MEDIUM,LOW,MEDIUM,4.5,,,,,,,,,,,
8001375,Walkers Salt & Vinegar Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-salt-vinegar-crisps-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8001375/1/640x640.jpg,Salt and Vinegar Flavour Potato Crisps,,45,230,HIGH,MEDIUM,LOW,HIGH,4.6,,,,,,,,,,,
8210648,Doritos Tangy Cheese Tortilla Chips Grab Bag Crisps 48g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/doritos-tangy-cheese-tortilla-chips-grab-bag-crisps-48g,1.00,https://assets.sainsburys-groceries.co.uk/gol/8210648/1/640x640.jpg,Tangy Cheese Flavour Corn Chips,,48,230,HIGH,MEDIUM,LOW,MEDIUM,4.8,,,,,,,,,,,
8206300,Doritos Cool Original Tortilla Chips Grab Bag Crisps 48g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/doritos-cool-original-tortilla-chips-grab-bag-crisps-48g,1.00,https://assets.sainsburys-groceries.co.uk/gol/8206300/1/640x640.jpg,Cool Original Flavour Corn Chips,,48,230,HIGH,MEDIUM,LOW,MEDIUM,4.8,,,,,,,,,,,
8206298,Doritos Chilli Heatwave Tortilla Chips Grab Bag Crisps 48g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/doritos-chilli-heatwave-tortilla-chips-grab-bag-crisps-48g,1.00,https://assets.sainsburys-groceries.co.uk/gol/8206298/1/640x640.jpg,Chilli Heat Flavour Corn Chips,,48,230,,MEDIUM,LOW,MEDIUM,4.9,,,,,,,,,,,
8170134,Hula Hoops Salt & Vinegar Flavour Big Hoops Sharp 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hula-hoops-big-hoops-sharp-salt-vinegar-flavour-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8170134/1/640x640.jpg,Salt & Vinegar Flavour Potato Rings,,45,230,HIGH,MEDIUM,LOW,HIGH,5,,,,,,,,,,,
7553100,Big Hoops Salted Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hula-hoops-big-hoops-original-potato-rings-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/7553100/1/640x640.jpg,Salted Potato Rings,,45,228,HIGH,MEDIUM,LOW,HIGH,4.2,,,,,,,,,,,
7558451,Big Hoops BBQ Beef Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hula-hoops-big-hoops-bbq-potato-rings-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/7558451/1/640x640.jpg,Barbecue Beef Flavour Potato Rings,,45,228,HIGH,MEDIUM,LOW,HIGH,4.9,,,,,,,,,,,
7731232,Yorkie Raisin & Biscuit Milk Chocolate Bar 44g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/yorkie-raisin---biscuit-milk-chocolate-bar-46g-7731232-p,0.95,https://assets.sainsburys-groceries.co.uk/gol/7731232/1/640x640.jpg,Chunky milk chocolate with raisins (13%) and biscuits (4%),,44,224,,,,,4.5,,,,,,,,,,,
7999207,Sainsbury's All Butter Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-all-butter-flapjack-50g,1.00,https://assets.sainsburys-groceries.co.uk/gol/7999207/1/640x640.jpg,All butter flapjack slice,"{'Milk', 'Oats'}",50,224,HIGH,HIGH,HIGH,MEDIUM,5,224,9.1,5.1,2.7,0.6,31.5,15.8,15.7,1.7,3.3,0.21
7731117,KitKat Chunky Peanut Butter Milk Chocolate Bar 42g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kit-kat-chunky-peanut-butter-chocolate-bar-42g-7731117-p,0.95,https://assets.sainsburys-groceries.co.uk/gol/7731117/1/640x640.jpg,Crispy wafer finger with a creamed peanut topping (19%) covered with milk chocolate (61%).,,42,222,,,,,4.5,,,,,,,,,,,
7796185,KIND Dark Chocolate Nuts & Sea Salt Snack Bar 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kind-nuts---spices-dark-chocolate-nuts---sea-salt-bar-40g,1.40,https://assets.sainsburys-groceries.co.uk/gol/7796185/1/640x640.jpg,"Mixed Nuts (60%) Bar with Almonds (30%), Dark Chocolate (16%) and Sea Salt.",,40,218,,,,,4.9,,,,,,,,,,,
2566375,Cadbury Dairy Milk Caramel Chocolate Bar Single 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-caramel-bar--single-45g,1.05,https://assets.sainsburys-groceries.co.uk/gol/2566375/1/640x640.jpg,Milk Chocolate With Caramel Centre (40 %).,,45,217,,,,,5,,,,,,,,,,,
7796192,KIND Caramel Almond & Sea Salt Snack Bar 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kind-nuts---spices-caramel-almond---sea-salt-bar-40g,1.40,https://assets.sainsburys-groceries.co.uk/gol/7796192/1/640x640.jpg,Almonds (65%) Bar with Caramel Flavouring (19%) and Sea Salt.,,40,214,,,,,4.7,,,,,,,,,,,
