sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
7618479,Sainsbury's Pistachio Nuts 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-pistachio-nuts-35g,0.90,https://assets.sainsburys-groceries.co.uk/gol/7618479/1/640x640.jpg,Roasted pistachio nuts in shell,{'Pistachio Nuts.'},35,103,HIGH,HIGH,MEDIUM,LOW,4.2,103,8.4,1.1,4.6,2.4,2,1.3,0.7,1.1,4.2,0.01
7900288,Sainsbury's On the Go Wasabi Peas 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-wasabi-peas-50g,1.05,https://assets.sainsburys-groceries.co.uk/gol/7900288/1/640x640.jpg,Roasted marrowfat peas with a wasabi flavoured coating,,50,102,MEDIUM,MEDIUM,MEDIUM,MEDIUM,5,102,2.7,1,1.2,0.3,13.7,2,11.7,3.2,4,0.27
8115060,Fridge Raiders Southern Style Chicken Bites Meal Deal 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/fridge-raiders-southern-style-chicken-bites-meal-deal-50g,1.30,https://assets.sainsburys-groceries.co.uk/gol/8115060/1/640x640.jpg,Southern style flavour chopped and shaped chicken breast.,,45,100,,,,,4.5,,,,,,,,,,,
24,Sainsbury's Large Kiwi Fruit Single,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-large-kiwi-fruit-single,0.30,https://assets.sainsburys-groceries.co.uk/gol/24/1/640x640.jpg,Kiwi Fruit Class I,,81,,,,,,3,43,0.5,,,,8.1,7.8,,,0.9,
79,Sainsbury's Oranges,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-oranges,0.30,https://assets.sainsburys-groceries.co.uk/gol/79/1/100x100.jpg,Single Orange Class I,,110,,,,,,3.2,44,0.5,,,,9,9,,,0.9,
6617773,Sainsbury's Braeburn Apple Single,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-braeburn-apple-single,0.35,https://assets.sainsburys-groceries.co.uk/gol/6617773/1/100x100.jpg,Apple Class I,,80,,,,,,3.3,1,0,,,,0,0,,0,0,0
6620654,Sainsbury's Conference Pear Single,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-conference-pear-single,0.45,https://assets.sainsburys-groceries.co.uk/gol/6620654/1/640x640.jpg,Pears Class I,,80,,,,,,3.6,1,0,0,,,0,0,0,0,0,0
6617755,Sainsbury's Royal Gala Apple Single,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-royal-gala-apple-single-c,0.35,https://assets.sainsburys-groceries.co.uk/gol/6617755/1/100x100.jpg,Apple Class I,,80,,,,,,3.7,1,0,,,,0,0,,0,0,0
7648347,Trek Cocoa Oat Protein Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-cocoa-oat-flapjack-50g,1.65,https://assets.sainsburys-groceries.co.uk/gol/7648347/1/640x640.jpg,Oat Bar with Soya Protein Crispies and Dark Chocolate Flavour Topping,,50,,,,,,3.8,,,,,,,,,,,
8069645,Serious Pig Snacking Pickles 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/serious-pig-snacking-pickles-40g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8069645/1/640x640.jpg,Pickled Gherkins,,40,,,,,,3.8,,,,,,,,,,,
7555804,Sainsbury's Easy Peeler (each),https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-easy-peeler-each-,0.30,https://assets.sainsburys-groceries.co.uk/gol/7555804/1/640x640.jpg,Easy Peelers Class I,,80,,,,,,3.9,47,0.5,0.1,,,7.3,7.3,,1,3.5,0.01
7748505,Urban Fruit Gently Baked Mango 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/urban-fruit-magnificent-mango-35g,0.85,https://assets.sainsburys-groceries.co.uk/gol/7748505/1/640x640.jpg,Dried Mango,,35,,,,,,3.9,,,,,,,,,,,
8188770,Nakd Apple & Cinnamon Fruit & Fibre Bar 44g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nakd-apple-cinnamon-fruit-fibre-bar-44g,1.45,https://assets.sainsburys-groceries.co.uk/gol/8188770/1/640x640.jpg,"Dried fruit and Peanut Bar With oats, seeds and Natural flavouring","{'Peanuts', 'Peanut', 'Oats'}",44,,,,,,3.9,,,,,,,,,,,
8165583,Higgidy Ham Hock & Cheddar Sausage Rolls 54g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/higgidy-ham-hock-cheddar-sausage-rolls-54g,1.50,https://assets.sainsburys-groceries.co.uk/gol/8165583/1/640x640.jpg,"British outdoor-bred pork sausage meat & smoked ham hock with 14-month aged West Country Cheddar & wholegrain mustard, wrapped in all-butter puff pastry, hand-topped with a Cheddar cheese sprinkle.",,54,,,,,,4,,,,,,,,,,,
8133606,Pipers Burrow Hill Cider Vinegar & Sea Salt Crisps 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pipers-burrow-hill-cider-vinegar-sea-salt-crisps-40g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8133606/1/640x640.jpg,Cider Vinegar & Sea Salt Flavour Potato Crisps,,40,,,,,,4,,,,,,,,,,,
6617988,Sainsbury's Pink Lady Apple Single,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-pink-lady-apple-single-c,0.50,https://assets.sainsburys-groceries.co.uk/gol/6617988/1/640x640.jpg,Apple Class I,,80,,,,,,4.1,0,0,,,,0,0,,,0,
7533845,Sainsbury's Granny Smith Apples Single,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-granny-smith-apples-single-c,0.35,https://assets.sainsburys-groceries.co.uk/gol/7533845/1/100x100.jpg,Apple Class I,,80,,,,,,4.1,1,0,,,,0,0,,,0,
7893316,Nakd Blueberry Muffin Fruit & Nut Bar 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nakd-bar-blueberry-muffin-35g,1.00,https://assets.sainsburys-groceries.co.uk/gol/7893316/1/640x640.jpg,Dried Fruit & Nut Bar with Natural Flavouring,,35,,,,,,4.1,,,,,,,,,,,
7789368,Graze Snack Box Oat Boosts Cocoa & Vanilla Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-cocoa---vanilla-protein-flapjack-54g,1.20,https://assets.sainsburys-groceries.co.uk/gol/7789368/1/640x640.jpg,"Wholegrain oat flapjack with cocoa, chocolate and natural vanilla flavouring",,50,,,,,,4.3,,,,,,,,,,,
7901538,Rhythm 108 Creamy Coconut with Swiss Dark Chocolate 33g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/rhythm-108-gluten-free-super-coconut-swiss-dark-chocolate-33g,1.50,https://assets.sainsburys-groceries.co.uk/gol/7901538/1/640x640.jpg,Organic oat and coconut bar covered in a chocolate coating (55% minimum cocoa solids).,,33,,,,,,4.3,,,,,,,,,,,
8153200,N?kd Protein Bar Peanut Butter 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nakd-peanut-butter-protein-bar-45g,1.45,https://assets.sainsburys-groceries.co.uk/gol/8153200/1/640x640.jpg,Dates & Peanut Bar with Natural flavouring,,45,,,,,,4.3,,,,,,,,,,,
7756822,Arla Blueberry High Protein Yogurt 200g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/arla-protein-blueberry-yogurt-200g,1.25,https://assets.sainsburys-groceries.co.uk/gol/7756822/1/640x640.jpg,Blueberry Flavoured Strained Yogurt with Sweetener.,,200,,,,,,4.4,,,,,,,,,,,
7754953,Graze Snack Box Chilli & Lime Punchy Protein Mixed Nuts 38g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-snack-box-punchy-protein-nuts-35g,1.20,https://assets.sainsburys-groceries.co.uk/gol/7754953/1/640x640.jpg,"Chilli & lime flavoured cashews, lightly salted peanuts and almonds",,38,,,,,,4.4,,,,,,,,,,,
7748522,Urban Fruit Gently Baked Strawberries 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/urban-fruit-smashing-strawberry-35g,0.85,https://assets.sainsburys-groceries.co.uk/gol/7748522/1/640x640.jpg,Dried strawberries infused with apple juice concentrate,,35,,,,,,4.4,,,,,,,,,,,
8153246,Nakd Cocoa Hazelnut Protein Bar 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nakd-cocoa-hazelnut-protein-bar-45g,1.45,https://assets.sainsburys-groceries.co.uk/gol/8153246/1/640x640.jpg,"Dates & Peanut Bar with Hazelnuts, Cocoa Powder and Natural flavourings",,45,,,,,,4.4,,,,,,,,,,,
2605555,Maltesers Milk Chocolate & Honeycomb Snack Bag 37g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/maltesers-standard-bag-37g,0.95,https://assets.sainsburys-groceries.co.uk/gol/2605555/1/640x640.jpg,Milk chocolate (73%) with a honeycombed centre (23%).,,37,,,,,,4.5,,,,,,,,,,,
7972560,Serious Pig Crunchy Snacking Cheese 24g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/serious-pig-snacking-cheese-classic-24g,1.35,https://assets.sainsburys-groceries.co.uk/gol/7972560/1/640x640.jpg,Crispy bites made of mature hard cheese,,24,,,,,,4.5,,,,,,,,,,,
8206329,Pipers Great Berwick Longhorn Beef Crisps 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pipers-great-berwick-longhorn-beef-crisps-40g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8206329/1/640x640.jpg,Longhorn Beef Flavour Potato Crisps,,40,,,,,,4.5,,,,,,,,,,,
6831973,Mars Caramel Nougat & Milk Chocolate Snack Bar 51g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mars-single-bar-58g,0.95,https://assets.sainsburys-groceries.co.uk/gol/6831973/1/640x640.jpg,Milk chocolate (40%) with soft nougat (32%) and caramel centre (27%).,,51,,,,,,4.6,,,,,,,,,,,
8008709,Graze Snack Box Oat Boosts Peanut Butter Protein Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-peanut-butter-chcolate-fjack-50g,1.20,https://assets.sainsburys-groceries.co.uk/gol/8008709/1/640x640.jpg,Wholegrain oat flapjack with roasted peanuts and peanut butter,,50,,,,,,4.6,,,,,,,,,,,
8168274,Taste Original Chicken Satay Skewers & Sweet Chilli Dip 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/taste-original-chicken-satay-skewers-sweet-chilli-dip-55g,1.75,https://assets.sainsburys-groceries.co.uk/gol/8168274/1/640x640.jpg,Reformed Marinated Chicken with Spices Cooked onto a Wooden Skewer with Sweet Chilli Sauce.,,55,,,,,,4.6,,,,,,,,,,,
7878358,Love Corn Sea Salt Delicious Crunchy Corn 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/love-corn-sea-salt-crunchy-corn-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/7878358/1/640x640.jpg,"In life and in snacks, it's all about finding love in the simple things!",,45,,,,,,4.6,,,,,,,,,,,
8008474,Love Corn Salt & Vinegar Crunchy Corn Snack 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/love-corn-salt-vinegar-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8008474/1/640x640.jpg,Gluten free,,45,,,,,,4.6,,,,,,,,,,,
8065663,Love Corn Cheese & Onion Premium Crunchy Corn 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/love-corn-cheese-onion-premium-crunchy-corn-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8065663/1/640x640.jpg,"In life and in snacks, it's all about finding love in the simple things!",,45,,,,,,4.6,,,,,,,,,,,
8206780,Pipers Anglesey Sea Salt Crisps 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pipers-anglesey-sea-salt-crisps-40g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8206780/1/640x640.jpg,Anglesey Sea Salt Flavour Potato Crisps,,40,,,,,,4.6,,,,,,,,,,,
8152570,Kind Chocolate Chip Cashew Cereal Bar 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kind-chocolate-chip-cashew-nut-bar-40g,1.40,https://assets.sainsburys-groceries.co.uk/gol/8152570/1/640x640.jpg,"Mixed Nuts (81%) Bar with Cashews (30%), Almonds (22%), Peanuts (29%), and Chocolate Chips (3%).",,40,,,,,,4.6,,,,,,,,,,,
7754945,Graze Snack Box Oat Boosts Lemon Drizzle Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-snack-box-lemon-drizzle-flapjack-53g,1.20,https://assets.sainsburys-groceries.co.uk/gol/7754945/1/640x640.jpg,Lemon flavoured wholegrain oat flapjack topped with a yoghurt drizzle,,50,,,,,,4.7,,,,,,,,,,,
8085831,Reese's Peanut Butter Cups x2 42g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/reeses-peanut-butter-cups-x2-42g,1.00,https://assets.sainsburys-groceries.co.uk/gol/8085831/1/640x640.jpg,Peanut Butter Crčme in a Chocolate Flavour Coating,,42,,,,,,4.7,,,,,,,,,,,
6831988,Snickers Caramel Nougat Peanuts & Milk Chocolate Snack Bar 48g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/snickers-single-58g,0.95,https://assets.sainsburys-groceries.co.uk/gol/6831988/1/640x640.jpg,Milk chocolate (35%) with soft nougat (14%) and caramel centre (28%) with peanuts (22%).,,48,,,,,,4.7,,,,,,,,,,,
2517049,Twix Caramel & Milk Chocolate Fingers Biscuit Snack Bar 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/twix-twin-58g,0.95,https://assets.sainsburys-groceries.co.uk/gol/2517049/1/640x640.jpg,Milk chocolate (35%) covered caramel (32%) and biscuit (26%).,,50,,,,,,4.7,,,,,,,,,,,
6652803,Galaxy Smooth Milk Chocolate Snack Bar Vegetarian 42g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/galaxy-milk-46g,0.95,https://assets.sainsburys-groceries.co.uk/gol/6652803/1/640x640.jpg,Milk chocolate.,,42,,,,,,4.7,,,,,,,,,,,
8002001,Trek Salted Caramel Protein Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-salted-caramel-flapjack-50g,1.65,https://assets.sainsburys-groceries.co.uk/gol/8002001/1/640x640.jpg,Oat Bar with Soya Protein Crispies and Salted Caramel Flavour Topping,,50,,,,,,4.7,,,,,,,,,,,
7878373,Love Corn Smoked BBQ Roasted Corn Snack 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/love-corn-smoked-bbq-roasted-corn-snack-45g,1.10,https://assets.sainsburys-groceries.co.uk/gol/7878373/1/640x640.jpg,"In life and in snacks, it's all about finding love in the simple things!",,45,,,,,,4.7,,,,,,,,,,,
8190657,McVitie's Gold Billions Wafer Golden Caramel Chocolate 39g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mcvities-gold-billions-wafer-golden-caramel-chocolate-39g,0.85,https://assets.sainsburys-groceries.co.uk/gol/8190657/1/640x640.jpg,Cream Filled Wafer Bar with Milk Chocolate and White Chocolate and Caramel Flavoured Coating,,39,,,,,,4.7,,,,,,,,,,,
7748517,Urban Fruit Gently Baked Pineapple 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/urban-fruit-perfect-pineapple-35g,1.10,https://assets.sainsburys-groceries.co.uk/gol/7748517/1/640x640.jpg,Dried Pineapple,,35,,,,,,4.7,,,,,,,,,,,
8124611,Graze Cherry Bakewell Fibre Flapjack 53g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-cherry-bakewell-fibre-flapjack-53g,1.20,https://assets.sainsburys-groceries.co.uk/gol/8124611/1/640x640.jpg,Wholegrain oat flapjack with cherries and almonds,,53,,,,,,4.7,,,,,,,,,,,
8190121,Jammie Dodgers Raspberry Flavour Giant Jammie 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/jammie-dodgers-raspberry-flavour-giant-jammie-50g,1.00,https://assets.sainsburys-groceries.co.uk/gol/8190121/1/640x640.jpg,Shortcake Biscuits with a Raspberry Flavour Apple Jam,,50,,,,,,4.7,,,,,,,,,,,
8191367,Grenade Oreo Protein Bar 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/grenade-oreo-35g,2.15,https://assets.sainsburys-groceries.co.uk/gol/8191367/1/640x640.jpg,Cocoa Flavoured Protein Bar in Milk Chocolate with Sweeteners and Biscuits Pieces (5%).,,35,,,,,,4.7,,,,,,,,,,,
8037995,NOMO Vegan & Free From Caramel Chocolate Bar 38g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nomo-vegan-free-from-caramel-chocolate-bar-38g,1.20,https://assets.sainsburys-groceries.co.uk/gol/8037995/1/640x640.jpg,Non-dairy alternative to milk chocolate with a vegan caramel flavour centre (30%).,,38,,,,,,4.8,,,,,,,,,,,
7644216,Lindt Lindor Treat Bar 38g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/lindt-lindor-treat-bar-38g,1.30,https://assets.sainsburys-groceries.co.uk/gol/7644216/1/640x640.jpg,Milk chocolate with a smooth melting filling (41%),,38,,,,,,4.8,,,,,,,,,,,
8182544,Trek Power Biscoff Protein Bar 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-power-biscoff-protein-bar-55g,1.95,https://assets.sainsburys-groceries.co.uk/gol/8182544/1/640x640.jpg,15g Plant-Based Protein,,55,,,,,,4.8,,,,,,,,,,,
8165524,Higgidy Cheddar & Caramelised Onion Chutney Rolls,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/higgidy-cheddar-onion-chutney-veggie-rolls-54g,1.50,https://assets.sainsburys-groceries.co.uk/gol/8165524/1/640x640.jpg,"Mature Cheddar & Red Leicester cheeses with caramelised onion chutney wrapped in all-butter puff pastry, hand-topped with a cheese & crispy onion crumb.",,54,,,,,,4.8,,,,,,,,,,,
8033439,Trek Millionaire Shortbread Power Protein Bar 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-power-millionaire-shortbread-protein-bar-55g,1.95,https://assets.sainsburys-groceries.co.uk/gol/8033439/1/640x640.jpg,"Millionaire Shortbread Inspired High Protein Bar, Covered in A Natural Chocolate Alternative",,55,,,,,,5,,,,,,,,,,,
2566702,Galaxy Ripple Milk Chocolate Snack Bar 33g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/galaxy-ripple-33g,0.95,https://assets.sainsburys-groceries.co.uk/gol/2566702/1/640x640.jpg,Milk chocolate with a rippled centre.,,33,,,,,,5,,,,,,,,,,,
7959126,Cathedral City Snack Bar Original  Mature Cheddar Cheese 24g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cathedral-city-snack-bar-original-cheese-24g,1.30,https://assets.sainsburys-groceries.co.uk/gol/7959126/1/640x640.jpg,Cheddar cheese.,,24,,,,,,5,,,,,,,,,,,
7861546,Itsu Sweet Chilli Prawn Crackers 19g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/itsu-sweet-chilli-prawn-crackers-19g,0.80,https://assets.sainsburys-groceries.co.uk/gol/7861546/1/640x640.jpg,Sweet chilli flavour prawn crackers made with tapioca flour,,19,,,,,,5,,,,,,,,,,,
8190231,Pick Up! Original 28g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pick-up%21-original-28g,0.85,https://assets.sainsburys-groceries.co.uk/gol/8190231/1/640x640.jpg,Milk chocolate bar (45%) between two crisp biscuits.,,28,,,,,,5,,,,,,,,,,,
8190923,Grenade Oreo White Protein Bar 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/grenade-oreo-white-35g,2.15,https://assets.sainsburys-groceries.co.uk/gol/8190923/1/640x640.jpg,"Cocoa Flavoured Protein Bar with Biscuit Pieces (4.5%) and Sweeteners, in White Chocolate with Sweetener (21%).",,35,,,,,,5,,,,,,,,,,,
8206778,Pipers Biggleswade Sweet Chilli Crisps 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pipers-biggleswade-sweet-chilli-crisps-40g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8206778/1/640x640.jpg,Sweet Chilli Flavour Potato Crisps,,40,,,,,,5,,,,,,,,,,,
8174654,Nakd Cocoa Orange Big Bar 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/n-kd-big-bar-cocoa-orange-45g,1.45,https://assets.sainsburys-groceries.co.uk/gol/8174654/1/640x640.jpg,"Fruit & Nut Bar Containing Cocoa, Orange extract and Natural flavouring",,45,,,,,,5,,,,,,,,,,,
8174657,Nakd Blueberry Muffin Big Bar 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/n-kd-big-bar-blueberry-muffin-45g,1.45,https://assets.sainsburys-groceries.co.uk/gol/8174657/1/640x640.jpg,Fruit & Nut Bar Containing Blueberries and Natural flavouring,,45,,,,,,5,,,,,,,,,,,
8193566,Taste Original Chicken Skewers & Chipotle BBQ Dip Southern Fried 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/taste-original-chicken-skewers-chipotle-bbq-dip-southern-fried-55g,1.75,https://assets.sainsburys-groceries.co.uk/gol/8193566/1/640x640.jpg,"Reformed Chicken with Spices Cooked Onto a Skewer, with a Smoky Chipotle BBQ Dip.",,55,,,,,,5,,,,,,,,,,,
8190640,Deliciously Ella Apple & Raisin Oat Bar 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/deliciously-ella-apple-raisin-oat-bar-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8190640/1/640x640.jpg,"Baked flapjack oat bar with raisins, apple pieces and cinnamon.",,50,,,,,,5,,,,,,,,,,,
8190638,Deliciously Ella Peanut Butter Oat Bar 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/deliciously-ella-peanut-butter-oat-bar-50g,1.10,https://assets.sainsburys-groceries.co.uk/gol/8190638/1/640x640.jpg,Baked flapjack oat bar with peanuts and peanut butter.,,50,,,,,,5,,,,,,,,,,,
8033437,Trek Peanut Butter Crunch Power Protein Bar 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-power-peanut-butter-crunch-protein-bar-55g,1.95,https://assets.sainsburys-groceries.co.uk/gol/8033437/1/640x640.jpg,"Peanut Butter High Protein Bar, Covered in A Natural Chocolate Alternative",,55,,,,,,,,,,,,,,,,,
8190550,itsu Crispy Seaweed Thins Sea Salt 5g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/itsu-crispy-seaweed-thins-sea-salt-5g,1.00,https://assets.sainsburys-groceries.co.uk/gol/8190550/1/640x640.jpg,Sea salt crispy seaweed thins,,5,,,,,,,,,,,,,,,,,
8190548,itsu Crispy Seaweed Thins Sweet Soy & Sea Salt 5g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/itsu-crispy-seaweed-thins-sweet-soy-sea-salt-5g,1.00,https://assets.sainsburys-groceries.co.uk/gol/8190548/1/640x640.jpg,Sweet soy & sea salt flavoured crispy seaweed thins,,5,,,,,,,,,,,,,,,,,
8133600,Pipers Trealy Farm Chorizo Crisps 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pipers-trealy-farm-chorizo-crisps-40g,1.35,https://assets.sainsburys-groceries.co.uk/gol/8133600/1/640x640.jpg,Chorizo Flavour Potato Crisps,,40,,,,,,,,,,,,,,,,,